							Herpetosiphon aurantiacus		NrdAc				1	1
							Aliivibrio salmonicida LFI1238		NrdBg				1	1
							Aliivibrio salmonicida LFI1238		NrdB				1	1
							Aliivibrio salmonicida LFI1238		NrdA				1	1
							Aliivibrio salmonicida LFI1238		NrdJ				1	1
							Aliivibrio salmonicida LFI1238		NrdJf				1	1
							Aliivibrio salmonicida LFI1238		NrdD				1	1
							Aliivibrio salmonicida LFI1238		NrdDc1				1	1
							Aliivibrio salmonicida LFI1238		NrdAg				1	1
							Aliivibrio salmonicida LFI1238		NrdDc				1	1
							Aliivibrio salmonicida		NrdBg				1	1
							Aliivibrio salmonicida		NrdB				1	1
							Aliivibrio salmonicida		NrdA				1	1
							Aliivibrio salmonicida		NrdJ				1	1
							Aliivibrio salmonicida		NrdJf				1	1
							Aliivibrio salmonicida		NrdD				1	1
							Aliivibrio salmonicida		NrdDc1				1	1
							Aliivibrio salmonicida		NrdAg				1	1
							Aliivibrio salmonicida		NrdDc				1	1
							Synechococcus sp. RCC307		NrdJ				1	1
							Synechococcus sp. RCC307		NrdJm				1	1
							Synechococcus sp. RCC307		NrdJm0				1	1
							Synechococcus sp. CC9902		NrdJ				1	1
							Synechococcus sp. CC9902		NrdJm				1	1
							Synechococcus sp. CC9902		NrdJm0				1	1
							Escherichia coli str. K-12 substr. DH10B		NrdBg				1	1
							Escherichia coli str. K-12 substr. DH10B		NrdB				2	1
							Escherichia coli str. K-12 substr. DH10B		NrdF				1	1
							Escherichia coli str. K-12 substr. DH10B		NrdF1				1	1
							Escherichia coli str. K-12 substr. DH10B		NrdA				2	1
							Escherichia coli str. K-12 substr. DH10B		NrdD				1	1
							Escherichia coli str. K-12 substr. DH10B		NrdDc1				1	1
							Escherichia coli str. K-12 substr. DH10B		NrdAg				1	1
							Escherichia coli str. K-12 substr. DH10B		NrdE				1	1
							Escherichia coli str. K-12 substr. DH10B		NrdE1				1	1
							Escherichia coli str. K-12 substr. DH10B		NrdDc				1	1
							Escherichia coli ETEC H10407		NrdBg				1	1
							Escherichia coli ETEC H10407		NrdB				2	1
							Escherichia coli ETEC H10407		NrdF				1	1
							Escherichia coli ETEC H10407		NrdF1				1	1
							Escherichia coli ETEC H10407		NrdA				2	1
							Escherichia coli ETEC H10407		NrdD				1	1
							Escherichia coli ETEC H10407		NrdDc1				1	1
							Escherichia coli ETEC H10407		NrdAg				1	1
							Escherichia coli ETEC H10407		NrdE				1	1
							Escherichia coli ETEC H10407		NrdE1				1	1
							Escherichia coli ETEC H10407		NrdDc				1	1
							Escherichia coli str. K-12 substr. W3110		NrdBg				1	1
							Escherichia coli str. K-12 substr. W3110		NrdB				2	1
							Escherichia coli str. K-12 substr. W3110		NrdF				1	1
							Escherichia coli str. K-12 substr. W3110		NrdF1				1	1
							Escherichia coli str. K-12 substr. W3110		NrdA				2	1
							Escherichia coli str. K-12 substr. W3110		NrdD				1	1
							Escherichia coli str. K-12 substr. W3110		NrdDc1				1	1
							Escherichia coli str. K-12 substr. W3110		NrdAg				1	1
							Escherichia coli str. K-12 substr. W3110		NrdE				1	1
							Escherichia coli str. K-12 substr. W3110		NrdE1				1	1
							Escherichia coli str. K-12 substr. W3110		NrdDc				1	1
							Thiomicrospira crunogena XCL-2		NrdBg				1	1
							Thiomicrospira crunogena XCL-2		NrdB				1	1
							Thiomicrospira crunogena XCL-2		NrdA				1	1
							Thiomicrospira crunogena XCL-2		NrdAg				1	1
							Thiomicrospira crunogena		NrdBg				1	1
							Thiomicrospira crunogena		NrdB				1	1
							Thiomicrospira crunogena		NrdA				1	1
							Thiomicrospira crunogena		NrdAg				1	1
							Sphingopyxis alaskensis RB2256		NrdBk				1	1
							Sphingopyxis alaskensis RB2256		NrdB				1	1
							Sphingopyxis alaskensis RB2256		NrdA				1	1
							Sphingopyxis alaskensis RB2256		NrdAk				1	1
							Sphingopyxis alaskensis		NrdBk				1	1
							Sphingopyxis alaskensis		NrdB				1	1
							Sphingopyxis alaskensis		NrdA				1	1
							Sphingopyxis alaskensis		NrdAk				1	1
							Shewanella denitrificans OS217		NrdBg				1	1
							Shewanella denitrificans OS217		NrdB				1	1
							Shewanella denitrificans OS217		NrdA				1	1
							Shewanella denitrificans OS217		NrdD				1	1
							Shewanella denitrificans OS217		NrdDc1				1	1
							Shewanella denitrificans OS217		NrdAg				1	1
							Shewanella denitrificans OS217		NrdDc				1	1
							Shewanella denitrificans		NrdBg				1	1
							Shewanella denitrificans		NrdB				1	1
							Shewanella denitrificans		NrdA				1	1
							Shewanella denitrificans		NrdD				1	1
							Shewanella denitrificans		NrdDc1				1	1
							Shewanella denitrificans		NrdAg				1	1
							Shewanella denitrificans		NrdDc				1	1
							Shewanella frigidimarina NCIMB 400		NrdBg				1	1
							Shewanella frigidimarina NCIMB 400		NrdB				1	1
							Shewanella frigidimarina NCIMB 400		NrdA				1	1
							Shewanella frigidimarina NCIMB 400		NrdD				1	1
							Shewanella frigidimarina NCIMB 400		NrdDc1				1	1
							Shewanella frigidimarina NCIMB 400		NrdAg				1	1
							Shewanella frigidimarina NCIMB 400		NrdDc				1	1
							Shewanella frigidimarina		NrdBg				1	1
							Shewanella frigidimarina		NrdB				1	1
							Shewanella frigidimarina		NrdA				1	1
							Shewanella frigidimarina		NrdD				1	1
							Shewanella frigidimarina		NrdDc1				1	1
							Shewanella frigidimarina		NrdAg				1	1
							Shewanella frigidimarina		NrdDc				1	1
							Paracoccus denitrificans PD1222		NrdB				1	1
							Paracoccus denitrificans PD1222		NrdF				1	1
							Paracoccus denitrificans PD1222		NrdF1				1	1
							Paracoccus denitrificans PD1222		NrdA				1	1
							Paracoccus denitrificans PD1222		NrdJ				2	1
							Paracoccus denitrificans PD1222		NrdJf				1	1
							Paracoccus denitrificans PD1222		NrdD				1	1
							Paracoccus denitrificans PD1222		NrdE				1	1
							Paracoccus denitrificans PD1222		NrdE1				1	1
							Paracoccus denitrificans PD1222		NrdJd				1	1
							Paracoccus denitrificans PD1222		NrdDd1				1	1
							Paracoccus denitrificans PD1222		NrdDd				1	1
							Shewanella putrefaciens CN-32		NrdBg				1	1
							Shewanella putrefaciens CN-32		NrdB				1	1
							Shewanella putrefaciens CN-32		NrdA				1	1
							Shewanella putrefaciens CN-32		NrdD				1	1
							Shewanella putrefaciens CN-32		NrdDc1				1	1
							Shewanella putrefaciens CN-32		NrdAg				1	1
							Shewanella putrefaciens CN-32		NrdDc				1	1
							Shewanella putrefaciens		NrdBg				2	2
							Shewanella putrefaciens		NrdB				2	2
							Shewanella putrefaciens		NrdA				2	2
							Shewanella putrefaciens		NrdD				2	2
							Shewanella putrefaciens		NrdDc1				2	2
							Shewanella putrefaciens		NrdAg				2	2
							Shewanella putrefaciens		NrdDc				2	2
							Chlorobium luteolum DSM 273		NrdJ				1	1
							Chlorobium luteolum DSM 273		NrdJd				1	1
							Pelodictyon luteolum		NrdJ				1	1
							Pelodictyon luteolum		NrdJd				1	1
							Clavibacter michiganensis		NrdB				2	2
							Clavibacter michiganensis		NrdA				2	2
							Streptococcus pyogenes MGAS6180		NrdB				2	1
							Streptococcus pyogenes MGAS6180		NrdF				2	1
							Streptococcus pyogenes MGAS6180		NrdA				2	1
							Streptococcus pyogenes MGAS6180		NrdD				1	1
							Streptococcus pyogenes MGAS6180		NrdDc1				1	1
							Streptococcus pyogenes MGAS6180		NrdE				2	1
							Streptococcus pyogenes MGAS6180		NrdDc				1	1
							Deinococcus geothermalis DSM 11300		NrdB				1	1
							Deinococcus geothermalis DSM 11300		NrdF				1	1
							Deinococcus geothermalis DSM 11300		NrdA				1	1
							Deinococcus geothermalis DSM 11300		NrdJ				1	1
							Deinococcus geothermalis DSM 11300		NrdE				1	1
							Deinococcus geothermalis		NrdB				1	1
							Deinococcus geothermalis		NrdF				1	1
							Deinococcus geothermalis		NrdA				1	1
							Deinococcus geothermalis		NrdJ				1	1
							Deinococcus geothermalis		NrdE				1	1
							Burkholderia pseudomallei 1710b		NrdB				1	1
							Burkholderia pseudomallei 1710b		NrdBc				1	1
							Burkholderia pseudomallei 1710b		NrdA				1	1
							Burkholderia pseudomallei 1710b		NrdJ				2	1
							Burkholderia pseudomallei 1710b		NrdJf				1	1
							Burkholderia pseudomallei 1710b		NrdD				1	1
							Burkholderia pseudomallei 1710b		NrdAc				1	1
							Burkholderia pseudomallei 1710b		NrdDd1				1	1
							Burkholderia pseudomallei 1710b		NrdDd				1	1
							Burkholderia pseudomallei 668		NrdB				1	1
							Burkholderia pseudomallei 668		NrdBc				1	1
							Burkholderia pseudomallei 668		NrdA				1	1
							Burkholderia pseudomallei 668		NrdJ				2	1
							Burkholderia pseudomallei 668		NrdJf				1	1
							Burkholderia pseudomallei 668		NrdD				1	1
							Burkholderia pseudomallei 668		NrdAc				1	1
							Burkholderia pseudomallei 668		NrdDd1				1	1
							Burkholderia pseudomallei 668		NrdDd				1	1
							Burkholderia mallei SAVP1		NrdB				1	1
							Burkholderia mallei SAVP1		NrdBc				1	1
							Burkholderia mallei SAVP1		NrdA				1	1
							Burkholderia mallei SAVP1		NrdJ				1	1
							Burkholderia mallei SAVP1		NrdD				1	1
							Burkholderia mallei SAVP1		NrdAc				1	1
							Burkholderia mallei SAVP1		NrdDd1				1	1
							Burkholderia mallei SAVP1		NrdDd				1	1
							Burkholderia mallei NCTC 10247		NrdB				1	1
							Burkholderia mallei NCTC 10247		NrdBc				1	1
							Burkholderia mallei NCTC 10247		NrdA				1	1
							Burkholderia mallei NCTC 10247		NrdJ				1	1
							Burkholderia mallei NCTC 10247		NrdD				1	1
							Burkholderia mallei NCTC 10247		NrdAc				1	1
							Burkholderia mallei NCTC 10247		NrdDd1				1	1
							Burkholderia mallei NCTC 10247		NrdDd				1	1
							Anaplasma marginale str. Florida		NrdBk				1	1
							Anaplasma marginale str. Florida		NrdB				1	1
							Anaplasma marginale str. Florida		NrdA				1	1
							Anaplasma marginale str. Florida		NrdAk				1	1
							Synechococcus sp. PCC 7002		NrdB				1	1
							Synechococcus sp. PCC 7002		NrdA				1	1
							Synechococcus sp. WH 7803		NrdJ				1	1
							Synechococcus sp. WH 7803		NrdJm				1	1
							Synechococcus sp. WH 7803		NrdJm0				1	1
							Pedosphaera parvula Ellin514		NrdJ				1	1
							Pedosphaera parvula Ellin514		NrdJd				1	1
							Pedosphaera parvula		NrdJ				1	1
							Pedosphaera parvula		NrdJd				1	1
							Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67		NrdBg				1	1
							Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67		NrdB				2	1
							Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67		NrdF				1	1
							Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67		NrdF1				1	1
							Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67		NrdA				2	1
							Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67		NrdD				1	1
							Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67		NrdDc1				1	1
							Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67		NrdAg				1	1
							Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67		NrdE				1	1
							Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67		NrdE1				1	1
							Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67		NrdDc				1	1
							Synechococcus sp. JA-3-3Ab		NrdJ				1	1
							Synechococcus sp. JA-3-3Ab		NrdJm				1	1
							Synechococcus sp. JA-3-3Ab		NrdJm0				1	1
							Synechococcus sp. JA-2-3B'a(2-13)		NrdJ				1	1
							Synechococcus sp. JA-2-3B'a(2-13)		NrdJm				1	1
							Synechococcus sp. JA-2-3B'a(2-13)		NrdJm0				1	1
							Brevibacterium linens BL2		NrdB				2	1
							Brevibacterium linens BL2		NrdF				2	1
							Brevibacterium linens BL2		NrdF1				2	1
							Brevibacterium linens BL2		NrdA				2	1
							Brevibacterium linens BL2		NrdE				2	1
							Brevibacterium linens BL2		NrdE1				2	1
							Brevibacterium linens		NrdB				2	1
							Brevibacterium linens		NrdF				2	1
							Brevibacterium linens		NrdF1				2	1
							Brevibacterium linens		NrdA				2	1
							Brevibacterium linens		NrdE				2	1
							Brevibacterium linens		NrdE1				2	1
							Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365		NrdJ				1	1
							Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365		NrdJm				1	1
							Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365		NrdD				1	1
							Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365		NrdDc1				1	1
							Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365		NrdJm1				1	1
							Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365		NrdDc				1	1
							Lactobacillus delbrueckii		NrdJ				6	6
							Lactobacillus delbrueckii		NrdJm				6	6
							Lactobacillus delbrueckii		NrdD				6	6
							Lactobacillus delbrueckii		NrdDc1				6	6
							Lactobacillus delbrueckii		NrdJm1				6	6
							Lactobacillus delbrueckii		NrdDc				6	6
							Lactobacillus casei ATCC 334		NrdB				1	1
							Lactobacillus casei ATCC 334		NrdF				1	1
							Lactobacillus casei ATCC 334		NrdA				1	1
							Lactobacillus casei ATCC 334		NrdJ				1	1
							Lactobacillus casei ATCC 334		NrdJm				1	1
							Lactobacillus casei ATCC 334		NrdD				1	1
							Lactobacillus casei ATCC 334		NrdDc1				1	1
							Lactobacillus casei ATCC 334		NrdE				1	1
							Lactobacillus casei ATCC 334		NrdJm1				1	1
							Lactobacillus casei ATCC 334		NrdDc				1	1
							Lactobacillus casei		NrdB				5	5
							Lactobacillus casei		NrdF				5	5
							Lactobacillus casei		NrdA				5	5
							Lactobacillus casei		NrdJ				5	5
							Lactobacillus casei		NrdJm				5	5
							Lactobacillus casei		NrdD				5	5
							Lactobacillus casei		NrdDc1				5	5
							Lactobacillus casei		NrdE				5	5
							Lactobacillus casei		NrdJm1				5	5
							Lactobacillus casei		NrdDc				5	5
							Aster yellows witches'-broom phytoplasma AYWB		NrdB				1	1
							Aster yellows witches'-broom phytoplasma AYWB		NrdF				1	1
							Aster yellows witches'-broom phytoplasma AYWB		NrdA				1	1
							Aster yellows witches'-broom phytoplasma AYWB		NrdE				1	1
							Aster yellows witches'-broom phytoplasma		NrdB				1	1
							Aster yellows witches'-broom phytoplasma		NrdF				1	1
							Aster yellows witches'-broom phytoplasma		NrdA				1	1
							Aster yellows witches'-broom phytoplasma		NrdE				1	1
							Scheffersomyces stipitis CBS 6054		NrdBe				1	1
							Scheffersomyces stipitis CBS 6054		NrdB				1	1
							Scheffersomyces stipitis CBS 6054		NrdA				2	1
							Scheffersomyces stipitis CBS 6054		NrdAe				2	1
							Scheffersomyces stipitis		NrdBe				1	1
							Scheffersomyces stipitis		NrdB				1	1
							Scheffersomyces stipitis		NrdA				2	1
							Scheffersomyces stipitis		NrdAe				2	1
							Streptococcus thermophilus LMD-9		NrdB				1	1
							Streptococcus thermophilus LMD-9		NrdF				1	1
							Streptococcus thermophilus LMD-9		NrdA				1	1
							Streptococcus thermophilus LMD-9		NrdD				1	1
							Streptococcus thermophilus LMD-9		NrdDc1				1	1
							Streptococcus thermophilus LMD-9		NrdE				1	1
							Streptococcus thermophilus LMD-9		NrdDc				1	1
							Azotobacter vinelandii DJ		NrdB				1	1
							Azotobacter vinelandii DJ		NrdBc				1	1
							Azotobacter vinelandii DJ		NrdA				1	1
							Azotobacter vinelandii DJ		NrdJ				1	1
							Azotobacter vinelandii DJ		NrdJf				1	1
							Azotobacter vinelandii DJ		NrdAc				1	1
							Azotobacter vinelandii		NrdB				1	1
							Azotobacter vinelandii		NrdBc				1	1
							Azotobacter vinelandii		NrdA				1	1
							Azotobacter vinelandii		NrdJ				1	1
							Azotobacter vinelandii		NrdJf				1	1
							Azotobacter vinelandii		NrdAc				1	1
							Nitrobacter hamburgensis X14		NrdB				1	1
							Nitrobacter hamburgensis X14		NrdBc				1	1
							Nitrobacter hamburgensis X14		NrdA				1	1
							Nitrobacter hamburgensis X14		NrdJ				1	1
							Nitrobacter hamburgensis X14		NrdAc				1	1
							Nitrobacter hamburgensis X14		NrdJd				1	1
							Nitrobacter hamburgensis		NrdB				1	1
							Nitrobacter hamburgensis		NrdBc				1	1
							Nitrobacter hamburgensis		NrdA				1	1
							Nitrobacter hamburgensis		NrdJ				1	1
							Nitrobacter hamburgensis		NrdAc				1	1
							Nitrobacter hamburgensis		NrdJd				1	1
							Nitrobacter winogradskyi Nb-255		NrdB				1	1
							Nitrobacter winogradskyi Nb-255		NrdBc				1	1
							Nitrobacter winogradskyi Nb-255		NrdA				1	1
							Nitrobacter winogradskyi Nb-255		NrdJ				1	1
							Nitrobacter winogradskyi Nb-255		NrdAc				1	1
							Nitrobacter winogradskyi Nb-255		NrdJd				1	1
							Nitrobacter winogradskyi		NrdB				1	1
							Nitrobacter winogradskyi		NrdBc				1	1
							Nitrobacter winogradskyi		NrdA				1	1
							Nitrobacter winogradskyi		NrdJ				1	1
							Nitrobacter winogradskyi		NrdAc				1	1
							Nitrobacter winogradskyi		NrdJd				1	1
							Methanospirillum hungatei JF-1		NrdDa				1	1
							Methanospirillum hungatei JF-1		NrdD				1	1
							Methanospirillum hungatei		NrdDa				1	1
							Methanospirillum hungatei		NrdD				1	1
							Nitrosococcus oceani ATCC 19707		NrdB				1	1
							Nitrosococcus oceani ATCC 19707		NrdBc				1	1
							Nitrosococcus oceani ATCC 19707		NrdA				1	1
							Nitrosococcus oceani ATCC 19707		NrdAc				1	1
							Nitrosospira multiformis ATCC 25196		NrdB				1	1
							Nitrosospira multiformis ATCC 25196		NrdBc				1	1
							Nitrosospira multiformis ATCC 25196		NrdA				1	1
							Nitrosospira multiformis ATCC 25196		NrdAc				1	1
							Nitrosospira multiformis		NrdB				1	1
							Nitrosospira multiformis		NrdBc				1	1
							Nitrosospira multiformis		NrdA				1	1
							Nitrosospira multiformis		NrdAc				1	1
							Shewanella loihica PV-4		NrdBg				1	1
							Shewanella loihica PV-4		NrdB				1	1
							Shewanella loihica PV-4		NrdA				1	1
							Shewanella loihica PV-4		NrdD				1	1
							Shewanella loihica PV-4		NrdDc1				1	1
							Shewanella loihica PV-4		NrdAg				1	1
							Shewanella loihica PV-4		NrdDc				1	1
							Shewanella loihica		NrdBg				1	1
							Shewanella loihica		NrdB				1	1
							Shewanella loihica		NrdA				1	1
							Shewanella loihica		NrdD				1	1
							Shewanella loihica		NrdDc1				1	1
							Shewanella loihica		NrdAg				1	1
							Shewanella loihica		NrdDc				1	1
							Paenibacillus sp. JDR-2		NrdB				1	1
							Paenibacillus sp. JDR-2		NrdF				1	1
							Paenibacillus sp. JDR-2		NrdA				1	1
							Paenibacillus sp. JDR-2		NrdJ				1	1
							Paenibacillus sp. JDR-2		NrdJf				1	1
							Paenibacillus sp. JDR-2		NrdE				1	1
							Chloroflexus aurantiacus J-10-fl		R2lox				1	1
							Chloroflexus aurantiacus J-10-fl		R2loxB				1	1
							Chloroflexus aurantiacus J-10-fl		NrdJ				1	1
							Chloroflexus aurantiacus J-10-fl		NrdJf				1	1
							Chloroflexus aurantiacus		R2lox				1	1
							Chloroflexus aurantiacus		R2loxB				1	1
							Chloroflexus aurantiacus		NrdJ				1	1
							Chloroflexus aurantiacus		NrdJf				1	1
							Lactobacillus gasseri ATCC 33323		NrdJ				1	1
							Lactobacillus gasseri ATCC 33323		NrdJm				1	1
							Lactobacillus gasseri ATCC 33323		NrdD				1	1
							Lactobacillus gasseri ATCC 33323		NrdDc1				1	1
							Lactobacillus gasseri ATCC 33323		NrdJm1				1	1
							Lactobacillus gasseri ATCC 33323		NrdDc				1	1
							Lactobacillus gasseri		NrdB				4	3
							Lactobacillus gasseri		NrdF				4	3
							Lactobacillus gasseri		NrdA				3	3
							Lactobacillus gasseri		NrdJ				5	4
							Lactobacillus gasseri		NrdJm				5	4
							Lactobacillus gasseri		NrdD				4	4
							Lactobacillus gasseri		NrdDc1				4	4
							Lactobacillus gasseri		NrdE				3	3
							Lactobacillus gasseri		NrdE1				2	2
							Lactobacillus gasseri		NrdJm1				5	4
							Lactobacillus gasseri		NrdDc				4	4
							Pelodictyon phaeoclathratiforme BU-1		NrdJ				1	1
							Pelodictyon phaeoclathratiforme BU-1		NrdD				1	1
							Pelodictyon phaeoclathratiforme BU-1		NrdJd				1	1
							Pelodictyon phaeoclathratiforme BU-1		NrdDd				1	1
							Pelodictyon phaeoclathratiforme BU-1		NrdDd2				1	1
							Pelodictyon phaeoclathratiforme		NrdJ				1	1
							Pelodictyon phaeoclathratiforme		NrdD				1	1
							Pelodictyon phaeoclathratiforme		NrdJd				1	1
							Pelodictyon phaeoclathratiforme		NrdDd				1	1
							Pelodictyon phaeoclathratiforme		NrdDd2				1	1
							Shewanella baltica OS155		NrdBg				1	1
							Shewanella baltica OS155		NrdB				1	1
							Shewanella baltica OS155		NrdA				1	1
							Shewanella baltica OS155		NrdD				1	1
							Shewanella baltica OS155		NrdDc1				1	1
							Shewanella baltica OS155		NrdAg				1	1
							Shewanella baltica OS155		NrdDc				1	1
							Shewanella baltica		NrdBg				8	8
							Shewanella baltica		NrdB				8	8
							Shewanella baltica		NrdA				8	8
							Shewanella baltica		NrdD				8	8
							Shewanella baltica		NrdDc1				8	8
							Shewanella baltica		NrdAg				8	8
							Shewanella baltica		NrdDc				8	8
							Shewanella amazonensis SB2B		NrdBg				1	1
							Shewanella amazonensis SB2B		NrdB				1	1
							Shewanella amazonensis SB2B		NrdA				1	1
							Shewanella amazonensis SB2B		NrdD				1	1
							Shewanella amazonensis SB2B		NrdDc1				1	1
							Shewanella amazonensis SB2B		NrdAg				1	1
							Shewanella amazonensis SB2B		NrdDc				1	1
							Shewanella amazonensis		NrdBg				1	1
							Shewanella amazonensis		NrdB				1	1
							Shewanella amazonensis		NrdA				1	1
							Shewanella amazonensis		NrdD				1	1
							Shewanella amazonensis		NrdDc1				1	1
							Shewanella amazonensis		NrdAg				1	1
							Shewanella amazonensis		NrdDc				1	1
							Sulfurimonas denitrificans DSM 1251		NrdB				1	1
							Sulfurimonas denitrificans DSM 1251		NrdA				1	1
							Sulfurimonas denitrificans DSM 1251		NrdD				1	1
							Sulfurimonas denitrificans DSM 1251		NrdDd1				1	1
							Sulfurimonas denitrificans DSM 1251		NrdDd1a				1	1
							Sulfurimonas denitrificans DSM 1251		NrdDd				1	1
							Sulfurimonas denitrificans		NrdB				1	1
							Sulfurimonas denitrificans		NrdA				1	1
							Sulfurimonas denitrificans		NrdD				1	1
							Sulfurimonas denitrificans		NrdDd1				1	1
							Sulfurimonas denitrificans		NrdDd1a				1	1
							Sulfurimonas denitrificans		NrdDd				1	1
							Bacillus amyloliquefaciens FZB42		NrdB				1	1
							Bacillus amyloliquefaciens FZB42		NrdF				1	1
							Bacillus amyloliquefaciens FZB42		NrdA				1	1
							Bacillus amyloliquefaciens FZB42		NrdE				1	1
							Frankia alni ACN14a		NrdJ				2	1
							Frankia alni ACN14a		NrdJd				2	1
							Frankia alni		NrdJ				2	1
							Frankia alni		NrdJd				2	1
							Chloroflexus aggregans DSM 9485		R2lox				1	1
							Chloroflexus aggregans DSM 9485		R2loxB				1	1
							Chloroflexus aggregans DSM 9485		NrdJ				1	1
							Chloroflexus aggregans DSM 9485		NrdJf				1	1
							Chloroflexus aggregans		R2lox				1	1
							Chloroflexus aggregans		R2loxB				1	1
							Chloroflexus aggregans		NrdJ				1	1
							Chloroflexus aggregans		NrdJf				1	1
							Pseudoalteromonas haloplanktis TAC125		NrdBg				1	1
							Pseudoalteromonas haloplanktis TAC125		NrdB				1	1
							Pseudoalteromonas haloplanktis TAC125		NrdA				1	1
							Pseudoalteromonas haloplanktis TAC125		NrdAg				1	1
							Pseudoalteromonas haloplanktis		NrdBg				1	1
							Pseudoalteromonas haloplanktis		NrdB				1	1
							Pseudoalteromonas haloplanktis		NrdA				1	1
							Pseudoalteromonas haloplanktis		NrdAg				1	1
							Acaryochloris marina MBIC11017		NrdB				1	1
							Acaryochloris marina MBIC11017		NrdBc				1	1
							Acaryochloris marina MBIC11017		NrdA				1	1
							Acaryochloris marina MBIC11017		NrdJ				1	1
							Acaryochloris marina MBIC11017		NrdJf				1	1
							Acaryochloris marina MBIC11017		NrdAc				1	1
							Acaryochloris marina		NrdB				1	1
							Acaryochloris marina		NrdBc				1	1
							Acaryochloris marina		NrdA				1	1
							Acaryochloris marina		NrdJ				1	1
							Acaryochloris marina		NrdJf				1	1
							Acaryochloris marina		NrdAc				1	1
							Candidatus Nitrospira defluvii		NrdJ				1	1
							Candidatus Nitrospira defluvii		NrdJd				1	1
							[Ruminococcus] torques		NrdBh				1	1
							[Ruminococcus] torques		NrdB				1	1
							[Ruminococcus] torques		NrdA				1	1
							[Ruminococcus] torques		NrdD				1	1
							[Ruminococcus] torques		NrdDc2				1	1
							[Ruminococcus] torques		NrdAh				1	1
							[Ruminococcus] torques		NrdDc				1	1
							Sulfolobus acidocaldarius DSM 639		R2lox				4	1
							Sulfolobus acidocaldarius DSM 639		R2loxC				4	1
							Sulfolobus acidocaldarius DSM 639		NrdJ				1	1
							Sulfolobus acidocaldarius DSM 639		NrdJf				1	1
							Sulfolobus acidocaldarius		R2lox				4	1
							Sulfolobus acidocaldarius		R2loxC				4	1
							Sulfolobus acidocaldarius		NrdJ				1	1
							Sulfolobus acidocaldarius		NrdJf				1	1
							Aspergillus fumigatus Af293		NrdBe				1	1
							Aspergillus fumigatus Af293		NrdB				1	1
							Aspergillus fumigatus Af293		NrdA				1	1
							Aspergillus fumigatus Af293		NrdAe				1	1
							Aspergillus fumigatus		NrdBe				1	1
							Aspergillus fumigatus		NrdB				1	1
							Aspergillus fumigatus		NrdA				1	1
							Aspergillus fumigatus		NrdAe				1	1
							Blattabacterium sp. (Blattella germanica) str. Bge		NrdA				1	1
							Blattabacterium sp. (Blattella germanica) str. Bge		NrdAi				1	1
							Blattabacterium sp. (Blattella germanica)		NrdA				1	1
							Blattabacterium sp. (Blattella germanica)		NrdAi				1	1
							Escherichia coli E24377A		NrdBg				1	1
							Escherichia coli E24377A		NrdB				2	1
							Escherichia coli E24377A		NrdF				1	1
							Escherichia coli E24377A		NrdF1				1	1
							Escherichia coli E24377A		NrdA				2	1
							Escherichia coli E24377A		NrdD				1	1
							Escherichia coli E24377A		NrdDc1				1	1
							Escherichia coli E24377A		NrdAg				1	1
							Escherichia coli E24377A		NrdE				1	1
							Escherichia coli E24377A		NrdE1				1	1
							Escherichia coli E24377A		NrdDc				1	1
							Escherichia coli HS		NrdBg				1	1
							Escherichia coli HS		NrdB				2	1
							Escherichia coli HS		NrdF				1	1
							Escherichia coli HS		NrdF1				1	1
							Escherichia coli HS		NrdA				2	1
							Escherichia coli HS		NrdD				1	1
							Escherichia coli HS		NrdDc1				1	1
							Escherichia coli HS		NrdAg				1	1
							Escherichia coli HS		NrdE				1	1
							Escherichia coli HS		NrdE1				1	1
							Escherichia coli HS		NrdDc				1	1
							Simkania negevensis Z		NrdB				1	1
							Simkania negevensis Z		NrdBc				1	1
							Simkania negevensis Z		NrdA				1	1
							Simkania negevensis Z		NrdAc				1	1
							Simkania negevensis		NrdB				1	1
							Simkania negevensis		NrdBc				1	1
							Simkania negevensis		NrdA				1	1
							Simkania negevensis		NrdAc				1	1
							Burkholderia cenocepacia AU 1054		NrdB				1	1
							Burkholderia cenocepacia AU 1054		NrdBc				1	1
							Burkholderia cenocepacia AU 1054		NrdA				1	1
							Burkholderia cenocepacia AU 1054		NrdAc				1	1
							Burkholderia cenocepacia HI2424		NrdB				1	1
							Burkholderia cenocepacia HI2424		NrdBc				1	1
							Burkholderia cenocepacia HI2424		NrdA				1	1
